EZR,CXCR4,S100A4,PDGFRB,ERMN,FA2H,RHOQ,ANLN,YES1,KIF1C,TRIP10,INPPL1,PACSIN3,APLN,HSPB2,MICALL1,COL6A2,RBP4,DOCK1,ERBB3,TMCC3,CLCA4,SCD,NFKBIA,ADORA2A,UGT8,MUC1,TF,KIF5B,ITPKB,PREX1,CYB5R2,TGFB1I1,ARAP1,SMTN,NES,GLI1,KIF5A,FLT3LG,SLC25A18,VEZF1,NDE1,SERHL2,PLEKHM2,KIF13B,IP6K3,PLXNB1,HSPA2,GALNT6,LSS,SLC45A3,MAP4K4,PRX,EBF4,DOCK5,RASGRP3,PPFIBP2,TCF15,CSRP1,CRB2,MYOT,PCOLCE,COL5A3,PLEKHB1,SLCO1A2,C10orf90,ASCL1,GIPR,MCM7,CPM,PLEKHG3,AIFM3,ADIPOR2,label
0.57353894,0.13941476,0.15173951,0.34819715,0.44246771,0.32338269,0.4176018,0.22920947,0.20459094,0.46723589,0.21723523,0.45228937,0.33622826,0.24753039,0.29687301,0.22133455,0.23999524,0.56766223,0.3010742,0.34037621,0.15066029,0.05838782,0.58832547,0.53758176,0.1479275,0.23237164,0.17415893,0.67782798,0.49310191,0.54416527,0.4669771,0.28959642,0.16510104,0.4176018,0.27529506,0.33607239,0.05737811,0.79342902,0.15650153,0.59068614,0.25362142,0.2144383,0.15493105,0.63849855,0.25895052,0.083345,0.5306515,0.54300384,0.10763443,0.48818583,0.17599763,0.52347159,0.24264692,0.31445981,0.23330734,0.15959366,0.23174455,0.05117169,0.81281174,0.20831445,0.11469417,0.21408496,0.38506594,0.78839768,0.27028645,0.170412,0.2411796,0.01419479,0.32969998,0.17088556,0.35887441,0.58912603,0.41477878,0
0.55091296,0.28104607,0.22334266,0.39100643,0.3373148,0.1852951,0.48483506,0.22234199,0.20534313,0.5032866,0.34367264,0.4683949,0.34631648,0.37981164,0.27506034,0.18005353,0.21337575,0.53705685,0.29888836,0.23454588,0.15440385,0.03442005,0.5836664,0.52593262,0.23330734,0.16656837,0.18094003,0.49901418,0.51952018,0.5370973,0.44391109,0.14847809,0.15959366,0.41496254,0.40538737,0.30361678,0.13586858,0.88251341,0.16608086,0.61280336,0.26931303,0.20794626,0.19159784,0.68216538,0.25280535,0.04904404,0.53746079,0.46986286,0.09792612,0.45335751,0.07092676,0.53685447,0.14682019,0.35644611,0.18784829,0.13162174,0.22099722,0.05737811,0.79922407,0.24553891,0.16411473,0.25630981,0.47927614,0.77569097,0.20269369,0.11261116,0.36283562,0.05737811,0.38905248,0.1952553,0.30725647,0.58978043,0.41876991,1
0.5526352,0.1595937,0.2964666,0.4371051,0.5666046,0.3913296,0.4466081,0.4281355,0.2326842,0.5785816,0.3868509,0.4646933,0.3925086,0.3580694,0.3764013,0.263335,0.3427808,0.4368675,0.3684612,0.4455651,0.189943,0.1992165,0.6786275,0.5637243,0.259212,0.3514674,0.298688,0.7634084,0.5965513,0.612194,0.5263678,0.3517484,0.2489368,0.4819937,0.4368675,0.3394644,0.2030751,0.8759898,0.2533499,0.6557033,0.295855,0.2931752,0.255776,0.6979409,0.3391592,0.103975,0.6394575,0.6005923,0.1886897,0.5252774,0.2158433,0.6772926,0.2246665,0.4037134,0.3030339,0.2823939,0.2438105,0.131005,0.9191794,0.3000846,0.2618022,0.2724537,0.5414411,0.9003297,0.4183217,0.2417683,0.3357602,0.1382421,0.4650873,0.2785429,0.4279673,0.6504888,0.4944003,1
0.61775508,0.21861425,0.2757634,0.41532937,0.45865468,0.3663128,0.4867185,0.3321217,0.23850142,0.50062428,0.33371457,0.4845476,0.40181996,0.43374377,0.34292983,0.22920947,0.37723164,0.46973578,0.33513374,0.36192072,0.18952642,0.10544956,0.6313927,0.56328401,0.25389245,0.29646664,0.26660285,0.68271399,0.55336202,0.57741403,0.49937928,0.25630981,0.17690853,0.48575122,0.42010643,0.36908724,0.23111482,0.91758851,0.18700208,0.67214071,0.28217009,0.27028645,0.30067916,0.72325215,0.26257059,0.11944413,0.61964876,0.57489417,0.15805562,0.51979295,0.16312184,0.55866824,0.20609153,0.38817576,0.27922979,0.15545638,0.23729548,0.08836567,0.8996578,0.32406043,0.10763443,0.29808549,0.52615039,0.84524917,0.28261734,0.16262291,0.40781541,0.1479275,0.4138566,0.21050467,0.38495366,0.66386408,0.44284891,1
0.56416327,0.15805562,0.16608086,0.39744376,0.53685447,0.41171365,0.46049212,0.33976894,0.23910074,0.48152467,0.21688847,0.45899666,0.38427823,0.34307869,0.2832857,0.25060704,0.3204674,0.51447584,0.34083005,0.39546836,0.20904811,0.10544956,0.76451029,0.44779131,0.2841722,0.38495366,0.15227621,0.76175343,0.52200207,0.51773489,0.50739052,0.27388113,0.16898224,0.45441803,0.35258825,0.34704263,0.10397497,0.87399458,0.16312184,0.60460362,0.3257414,0.27004369,0.16850258,0.67150246,0.26857877,0.11261116,0.5730315,0.53497954,0.11877477,0.50709403,0.19200869,0.58972364,0.20192797,0.32253116,0.27715966,0.16061027,0.26759409,0.08503743,0.81959569,0.33513374,0.1346675,0.21688847,0.53729935,0.8310595,0.34382076,0.22565174,0.32439815,0.05326936,0.41001478,0.18269737,0.41742128,0.62824666,0.41208856,0
0.4886904,0.08587649,0.11674844,0.35300641,0.44154884,0.28788207,0.41984008,0.2259787,0.13824205,0.43750025,0.30342273,0.43969393,0.31660792,0.24147422,0.24553891,0.1924184,0.2351613,0.60511674,0.26635401,0.30725647,0.1246934,0.04247242,0.60281967,0.47915685,0.20192797,0.23174455,0.21998061,0.63177865,0.47374937,0.47418186,0.45099742,0.23111482,0.13765222,0.40925346,0.34307869,0.3211585,0.07276546,0.74636571,0.15959366,0.50783413,0.19200869,0.19118585,0.14626344,0.61326479,0.24582504,0.08836567,0.55091296,0.53600145,0.11674844,0.46317325,0.170412,0.54183329,0.11469417,0.32723822,0.18994301,0.13038578,0.22630495,0.04247242,0.77177799,0.19035845,0.10248564,0.25895052,0.45349935,0.75855201,0.24753039,0.16656837,0.29338304,0.06430645,0.35439184,0.14570459,0.33961674,0.60082968,0.39250864,0
0.55683781,0.16111599,0.22695531,0.42019511,0.53203849,0.38359972,0.46865124,0.41948421,0.28636565,0.59587151,0.34022463,0.45142932,0.3812003,0.33560381,0.28916968,0.24611063,0.24865654,0.4038124,0.38200441,0.39703006,0.23820085,0.11944413,0.64071313,0.57197942,0.26510352,0.37887862,0.26857877,0.67279249,0.6036238,0.60240293,0.50348944,0.26980054,0.23079895,0.4482326,0.38718324,0.39282858,0.13706004,0.96546361,0.20345549,0.63396809,0.33915919,0.30439045,0.23423721,0.71524291,0.32456672,0.16656837,0.58422735,0.54085075,0.14458056,0.45526105,0.1924184,0.64063244,0.27245365,0.34007289,0.30725647,0.170412,0.29150176,0.12851239,0.84642434,0.34602503,0.23850142,0.29748048,0.46103222,0.86857014,0.36770648,0.19803917,0.36218269,0.08249151,0.43511346,0.25947309,0.3937843,0.63143564,0.49375251,1
0.55139131,0.16061027,0.22727943,0.41367147,0.52575817,0.32287236,0.47897774,0.36883714,0.26709929,0.61204742,0.34037621,0.44383547,0.33387293,0.25280535,0.27808327,0.19645476,0.28483363,0.36309599,0.37568582,0.34455915,0.16361911,0.11400307,0.60122456,0.52937929,0.31337403,0.30894997,0.1882696,0.59516126,0.62574799,0.56650502,0.48597938,0.20383494,0.20720714,0.45271755,0.3725452,0.35793477,0.08249151,0.85029566,0.20154362,0.63695541,0.30782311,0.24809453,0.17462074,0.66465609,0.26180223,0.11877477,0.58319237,0.48443246,0.08671085,0.44330506,0.10471409,0.67492336,0.18868972,0.3663128,0.2329961,0.20904811,0.25895052,0.11674844,0.84525939,0.28395107,0.25842611,0.27482524,0.47144222,0.84655603,0.36732768,0.16993694,0.42567791,0.0932226,0.47275607,0.2610299,0.32540672,0.62690303,0.45207483,1
0.57778374,0.19803917,0.15650153,0.38200441,0.39314784,0.25389245,0.45142932,0.22695531,0.219299,0.45872314,0.21827069,0.44727483,0.32540672,0.38223336,0.27077078,0.22824758,0.29129126,0.53640826,0.32321278,0.27245365,0.13941476,0.05326936,0.62942607,0.45755504,0.2773911,0.25895052,0.24176826,0.58372554,0.5137208,0.51569469,0.44124129,0.17415893,0.16312184,0.4380517,0.31872548,0.36618545,0.09637473,0.83170976,0.14682019,0.54374046,0.28505346,0.17960829,0.17508112,0.66709166,0.23729548,0.04796871,0.53530732,0.43757915,0.04904404,0.48105411,0.10022333,0.53970283,0.17135761,0.31890059,0.16212229,0.15227621,0.21549331,0.04579448,0.76851372,0.29666996,0.09242403,0.25630981,0.48552271,0.7723207,0.24467719,0.12976393,0.34441176,0.03792451,0.3594087,0.14737488,0.32422938,0.61015298,0.37472651,0
0.54085075,0.22695531,0.16510104,0.40331678,0.51296191,0.37852723,0.44466518,0.33992099,0.20459094,0.50134576,0.25921204,0.43463147,0.40181996,0.33560381,0.29808549,0.21408496,0.30186117,0.53090464,0.3142794,0.38506594,0.16705428,0.12533673,0.6782361,0.50113998,0.22466652,0.32321278,0.17645378,0.71221685,0.56507088,0.51109574,0.4837976,0.27028645,0.13765222,0.46250748,0.32789868,0.33638397,0.08163311,0.82998258,0.173231,0.63560496,0.26857877,0.21619253,0.1882696,0.6564128,0.27945804,0.09081393,0.55768542,0.51606772,0.12661513,0.47093865,0.19485332,0.61234049,0.19445026,0.3412825,0.22532405,0.22760285,0.27529506,0.07726527,0.81810782,0.284393,0.08163311,0.23361794,0.51022648,0.82418411,0.35521695,0.170412,0.3421833,0.07637612,0.4102045,0.23485391,0.37592469,0.65297963,0.41742128,1
0.6219539,0.2351613,0.2298473,0.44330506,0.50000308,0.3305116,0.53052476,0.34962783,0.29666996,0.57623718,0.33529059,0.4942386,0.39175943,0.40616866,0.27808327,0.24058859,0.33576017,0.51942915,0.39734045,0.36490596,0.16312184,0.15334383,0.66687188,0.58551834,0.31006837,0.34396873,0.23143002,0.70425942,0.59323206,0.56907175,0.51419315,0.27125355,0.20421342,0.47343967,0.47939533,0.39754701,0.22663049,0.96843457,0.21514247,0.63177865,0.35019628,0.23668883,0.19803917,0.71699321,0.29086935,0.10835566,0.61881009,0.56710128,0.13345666,0.48739753,0.16312184,0.62222814,0.24639567,0.35188871,0.30458325,0.2285689,0.26660285,0.07184895,0.89038273,0.32150285,0.21549331,0.2722144,0.60843465,0.84919554,0.33513374,0.19645476,0.37119627,0.10907341,0.41615144,0.24409993,0.37217852,0.6623022,0.4411643,0
0.58560596,0.23330734,0.28082024,0.41010967,0.5831627,0.48128957,0.5360829,0.49364427,0.24977424,0.62231944,0.37675771,0.46632816,0.41669698,0.30630724,0.35425387,0.26205879,0.25999384,0.44015983,0.40752613,0.50072756,0.19685245,0.16850258,0.67463458,0.57913156,0.3321217,0.45070879,0.19882509,0.77996369,0.61688198,0.62011265,0.55985302,0.33131882,0.20904811,0.53056702,0.42439067,0.37616317,0.14173282,0.87338273,0.23423721,0.68253134,0.36858662,0.32674095,0.24611063,0.70470627,0.31802296,0.19764464,0.65193592,0.65403451,0.09162116,0.53378528,0.26535446,0.66419173,0.25307787,0.41948421,0.33450467,0.25842611,0.35780005,0.12339832,0.93845484,0.33762379,0.263335,0.32507129,0.54377913,0.90195799,0.38685092,0.27854294,0.43414792,0.2339279,0.4915727,0.27028645,0.4293075,0.64592476,0.54767152,0
0.6370588,0.1755401,0.219299,0.427208,0.5974168,0.4517166,0.5319129,0.4606273,0.2937979,0.6026635,0.451573,0.4997435,0.3963033,0.4115258,0.2952409,0.2814967,0.3356038,0.3782925,0.4310485,0.4625742,0.2042134,0.200772,0.7770535,0.6582526,0.3153586,0.4277146,0.2375979,0.8064083,0.6439251,0.6671423,0.5703711,0.3777041,0.1621223,0.4916276,0.4481591,0.4014183,0.1451436,0.957354,0.1813813,0.6675302,0.3479094,0.3171401,0.2612878,0.7178607,0.3489142,0.2115878,0.6235465,0.6558309,0.1988251,0.4808183,0.2486565,0.7313253,0.2391007,0.3832593,0.3327609,0.3300252,0.3040041,0.1002233,0.9095543,0.3564461,0.2792298,0.2597337,0.5353891,0.898876,0.4339864,0.2891697,0.4020204,0.2206591,0.49223,0.2974805,0.4297239,0.6572814,0.5235159,1
0.5723629,0.18226,0.2573717,0.4299731,0.5247511,0.4049952,0.4671712,0.3987804,0.2336179,0.4992751,0.3747265,0.4880173,0.3934664,0.3517484,0.2752951,0.2533499,0.2764632,0.4885224,0.3546674,0.3878456,0.2249956,0.1621223,0.6644327,0.553108,0.2220069,0.3799279,0.2446772,0.7636647,0.5463853,0.5895816,0.513057,0.302644,0.2147908,0.4531445,0.3702075,0.34083,0.1160668,0.8700995,0.1988251,0.6015397,0.318023,0.2830632,0.2034555,0.6614975,0.3208134,0.1468202,0.5838438,0.572809,0.1964548,0.5051524,0.2097782,0.5933984,0.2547026,0.3454404,0.3066877,0.2279256,0.2432298,0.1069097,0.8530691,0.3206405,0.1670543,0.2466802,0.4610996,0.8334724,0.3700834,0.2256517,0.3615269,0.1024856,0.3832593,0.2369925,0.4141339,0.5910244,0.4803455,1
0.53866608,0.13999766,0.21194713,0.35549097,0.47485897,0.33870023,0.46130154,0.32557416,0.19645476,0.53136762,0.31136264,0.45879157,0.36921213,0.29400489,0.26931303,0.2144383,0.24977424,0.50935212,0.31409877,0.3513267,0.16656837,0.06906508,0.62313863,0.56209213,0.2326842,0.29400489,0.18952642,0.64650782,0.55609216,0.54455041,0.48546553,0.24525222,0.16262291,0.44918424,0.37675771,0.33544728,0.11538208,0.85537252,0.18005353,0.61002913,0.26857877,0.27125355,0.2326842,0.66955452,0.24668016,0.13223589,0.56890854,0.5032866,0.10323217,0.49310191,0.14230674,0.57741403,0.19921651,0.3634857,0.22695531,0.13038578,0.2144383,0.09946152,0.80120056,0.20307508,0.15387478,0.26231491,0.49036007,0.81927985,0.2893832,0.18094003,0.37770407,0.06999883,0.4042077,0.21688847,0.34233291,0.62304783,0.44969416,0
0.57707432,0.21408496,0.23111482,0.41805216,0.49124296,0.28766638,0.51583469,0.38540226,0.23016519,0.60737892,0.41966225,0.45810587,0.34891421,0.39929133,0.29748048,0.21861425,0.24865654,0.40762262,0.31154662,0.34441176,0.1840019,0.02338297,0.62225097,0.56257003,0.26358894,0.26560498,0.19882509,0.59206242,0.612633,0.60159216,0.49244845,0.21758119,0.18700208,0.4678809,0.45995005,0.42081437,0.12976393,0.83457388,0.18784829,0.61545519,0.28350782,0.27945804,0.21584333,0.67416813,0.24639567,0.11261116,0.57964905,0.47405842,0.12274654,0.45012985,0.17462074,0.64578839,0.23361794,0.38959782,0.22032025,0.16753862,0.25524027,0.1364655,0.8216744,0.25389245,0.18094003,0.28809744,0.52307225,0.83987219,0.31409877,0.14847809,0.3971336,0.2329961,0.47206931,0.23729548,0.35160797,0.62585944,0.43096601,1
0.56690279,0.16608086,0.0553379,0.42404552,0.47921651,0.32287236,0.46456175,0.27411772,0.25789985,0.59538016,0.25443305,0.43447046,0.41133779,0.35874054,0.28745038,0.23759788,0.26857877,0.53132559,0.34337596,0.34805333,0.17276485,0.06999883,0.61440012,0.52886734,0.29338304,0.29605917,0.1940461,0.61636041,0.56071821,0.57165914,0.48420192,0.26759409,0.17415893,0.48028626,0.33823985,0.34962783,0.09081393,0.82755798,0.16608086,0.61650284,0.30630724,0.23699246,0.17508112,0.6833212,0.2778529,0.04688556,0.54608107,0.48717153,0.12725024,0.50444916,0.15173951,0.59474996,0.22727943,0.34747663,0.24724752,0.21723523,0.24696411,0.07184895,0.81295773,0.29023425,0.18182129,0.22695531,0.46807386,0.8129387,0.31117843,0.1364655,0.36192072,0.07276546,0.41330053,0.1956562,0.38828563,0.63714143,0.4278831,0
0.63974196,0.14344799,0.18094003,0.44511581,0.55205111,0.33915919,0.51224691,0.32507129,0.27623028,0.58088979,0.29748048,0.49568742,0.37616317,0.27715966,0.2801407,0.2722144,0.30458325,0.43358179,0.38817576,0.33355605,0.20345549,0.08503743,0.68880892,0.53946422,0.23454588,0.31337403,0.21301988,0.67974891,0.60333896,0.64510462,0.51456996,0.285711,0.20646433,0.44360838,0.38050759,0.41246252,0.094807,0.92563774,0.1346675,0.63566756,0.32338269,0.25143522,0.13038578,0.70310986,0.27877224,0.07184895,0.61432791,0.51842408,0.13100504,0.47055984,0.16898224,0.66398488,0.14570459,0.35900816,0.22065912,0.20077195,0.25842611,0.07990132,0.83633571,0.31553774,0.13038578,0.26358894,0.53465105,0.88628693,0.35698917,0.21158783,0.41320765,0.06430645,0.40440497,0.19960689,0.38529023,0.63556321,0.39462872,1
0.59020567,0.20038461,0.29565057,0.45720973,0.49429251,0.28483363,0.49542018,0.34007289,0.29626304,0.51046845,0.25684171,0.4285551,0.36283562,0.35617384,0.27854294,0.19960689,0.36732768,0.41096099,0.37496692,0.33067339,0.2057178,0.10248564,0.70398275,0.5441267,0.33961674,0.32953712,0.16850258,0.64408292,0.60263749,0.56713434,0.48181802,0.23111482,0.1882696,0.44239135,0.37045531,0.38004398,0.09081393,0.9489963,0.173231,0.64735887,0.32270186,0.24147422,0.24582504,0.69443942,0.26857877,0.06235959,0.57020927,0.49380659,0.06906508,0.43236136,0.11810239,0.62112815,0.23759788,0.28372961,0.24781273,0.1852951,0.25895052,0.05430722,0.84030576,0.29503557,0.14401536,0.24088439,0.53208032,0.8437864,0.35466738,0.170412,0.39692646,0.06622819,0.3510449,0.25630981,0.33147974,0.66336259,0.44177909,1
0.44549029,0.13038578,0.16262291,0.33946438,0.48846636,0.35258825,0.42178233,0.33067339,0.16993694,0.55252583,0.28395107,0.39754701,0.33685011,0.255776,0.25060704,0.22695531,0.26282583,0.46217347,0.32236027,0.36921213,0.1405783,0.07814915,0.59461261,0.46264087,0.28261734,0.28895585,0.18182129,0.63218496,0.55372412,0.48099518,0.45658614,0.24809453,0.14682019,0.43047039,0.35480497,0.35188871,0.08076973,0.73015732,0.13100504,0.57001488,0.24147422,0.22760285,0.1479275,0.62209108,0.22792556,0.06812544,0.522315,0.43922656,0.09559293,0.44660813,0.16559176,0.63117786,0.2057178,0.3513267,0.20534313,0.1952553,0.22466652,0.11674844,0.75357924,0.20496751,0.1246934,0.25842611,0.4796929,0.81421487,0.29544585,0.20496751,0.3902496,0.15857007,0.43984939,0.2351613,0.31767046,0.628772,0.39441806,1
0.59554412,0.26660285,0.26808724,0.43252467,0.53407443,0.40925346,0.44918424,0.37687634,0.2801407,0.56429808,0.31625205,0.47312933,0.39588642,0.35300641,0.2921315,0.25307787,0.32674095,0.29171197,0.40597373,0.46062733,0.19843265,0.13586858,0.69197275,0.54539422,0.32064048,0.34991233,0.22433665,0.7049554,0.59625255,0.61801366,0.53407443,0.22334266,0.18182129,0.46979933,0.40000368,0.35658206,0.11261116,0.8583301,0.19960689,0.71312494,0.31006837,0.254163,0.17229725,0.65787568,0.31006837,0.06906508,0.6347468,0.56677032,0.08836567,0.48316002,0.20038461,0.62548017,0.27900119,0.37070271,0.2893832,0.24147422,0.2722144,0.11538208,0.88026149,0.34934279,0.18615103,0.24977424,0.50267643,0.88687513,0.40030794,0.20383494,0.43244304,0.05430722,0.43268779,0.23111482,0.39122196,0.68275962,0.48609333,1
0.5610973,0.20534313,0.1840019,0.38751481,0.45796836,0.38959782,0.44039223,0.31959899,0.18443421,0.52667174,0.26833321,0.45121353,0.41742128,0.33164049,0.35820385,0.23789967,0.33576017,0.53253967,0.31136264,0.40479871,0.12913947,0.08587649,0.64481062,0.50505212,0.27599702,0.30283906,0.21408496,0.69904916,0.50615126,0.51046845,0.47288059,0.29565057,0.19118585,0.49669858,0.33307947,0.3782925,0.13038578,0.8283496,0.20534313,0.63205677,0.30205726,0.26231491,0.19843265,0.67982648,0.25550838,0.10397497,0.59578973,0.49504524,0.12976393,0.51286677,0.1773619,0.53950401,0.25032996,0.36758032,0.2057178,0.17554008,0.29065795,0.05430722,0.8248826,0.2921315,0.10618142,0.25225881,0.53514352,0.82968236,0.28284045,0.19999626,0.34188364,0.07548163,0.4102045,0.20459094,0.41787218,0.66518747,0.41292867,1
0.55852824,0.13765222,0.26784087,0.36908724,0.52173332,0.40111626,0.47312933,0.3257414,0.1882696,0.51157648,0.28874171,0.48637783,0.38894317,0.3142794,0.32822781,0.22099722,0.30649757,0.50876635,0.30439045,0.40733296,0.19159784,0.07902781,0.64530031,0.48700181,0.23174455,0.34143301,0.24235461,0.73523549,0.50734114,0.57891794,0.50052093,0.33371457,0.1479275,0.47571631,0.33244164,0.34920007,0.11877477,0.80283236,0.21792634,0.63558409,0.29928818,0.25334989,0.21861425,0.65312813,0.26931303,0.10907341,0.59551681,0.56497031,0.20977817,0.50031401,0.2057178,0.55981831,0.14514364,0.36656717,0.21688847,0.19035845,0.24611063,0.07367636,0.84719258,0.34278083,0.12077389,0.29275859,0.4877922,0.83046844,0.29129126,0.1924184,0.34485348,0.08249151,0.40470037,0.22367473,0.41948421,0.64908464,0.41542093,0
0.53111526,0.14514364,0.13223589,0.37496692,0.45776184,0.31767046,0.45406536,0.32507129,0.17690853,0.49184693,0.28658323,0.44683069,0.36400372,0.28874171,0.29565057,0.20115829,0.25171025,0.52801018,0.29234082,0.39014117,0.1405783,0.08419362,0.61831868,0.53632699,0.27900119,0.26051277,0.24639567,0.66587034,0.5436244,0.51897314,0.47281834,0.22695531,0.12339832,0.46710655,0.34352438,0.32953712,0.12077389,0.76781097,0.19035845,0.62144982,0.26485215,0.23237164,0.19323447,0.65197332,0.24409993,0.08836567,0.59060146,0.48824198,0.11877477,0.50144854,0.17369569,0.57162707,0.21266315,0.34991233,0.2483758,0.13941476,0.24147422,0.10173534,0.80027778,0.27364417,0.13586858,0.29948769,0.54132318,0.81994719,0.29908841,0.1646087,0.42107898,0.094807,0.40479871,0.19764464,0.36426206,0.6627377,0.41687839,1
0.58170125,0.22133455,0.39165209,0.40311807,0.57043573,0.41096099,0.48969445,0.44000469,0.3220179,0.61319203,0.39908718,0.50160258,0.38762517,0.32287236,0.31731712,0.28104607,0.27669569,0.35202888,0.4343899,0.45399473,0.21158783,0.18615103,0.7561282,0.60803335,0.36413295,0.36529096,0.25710695,0.75357924,0.64980734,0.63633365,0.53587919,0.28306324,0.20077195,0.48517928,0.41751157,0.40440497,0.15702136,0.92590543,0.17508112,0.68179851,0.34098102,0.27364417,0.24264692,0.74071404,0.31855016,0.14287846,0.64159784,0.6222738,0.14287846,0.5066482,0.20904811,0.68436285,0.26635401,0.4176018,0.28614775,0.23237164,0.30496808,0.16802138,0.92265787,0.35874054,0.28766638,0.26128779,0.56085617,0.91980305,0.40655777,0.23910074,0.42019511,0.08419362,0.47729555,0.25789985,0.40704274,0.67184647,0.4825197,1
0.56106288,0.192827,0.32218918,0.3937843,0.49786088,0.39785632,0.48506463,0.39282858,0.27004369,0.55523541,0.38393936,0.4472009,0.35425387,0.32064048,0.28104607,0.25389245,0.34819715,0.51480498,0.35076256,0.33992099,0.219299,0.07367636,0.64427995,0.57181936,0.26759409,0.34631648,0.1924184,0.68819441,0.56630574,0.5595751,0.49632684,0.22334266,0.21619253,0.46922639,0.37181093,0.41357882,0.10173534,0.88857627,0.1924184,0.59436505,0.30186117,0.2722144,0.24206173,0.67778082,0.2841722,0.15959366,0.55985302,0.5083255,0.11400307,0.49466935,0.21723523,0.58604327,0.28036756,0.36516274,0.26980054,0.1840019,0.25280535,0.11606683,0.78935224,0.29108046,0.17462074,0.29338304,0.48304381,0.83354979,0.2817215,0.20977817,0.34558678,0.17415893,0.4162425,0.24322983,0.36567497,0.63175724,0.46190573,0
0.53270635,0.15387478,0.13100504,0.35230883,0.49749204,0.32789868,0.45364105,0.34083005,0.22400606,0.42326599,0.18784829,0.40321746,0.34962783,0.30166481,0.25789985,0.20345549,0.22466652,0.53199665,0.3096965,0.3373148,0.17960829,0.10544956,0.66540975,0.42099083,0.19960689,0.35300641,0.10471409,0.72032699,0.49632684,0.47081249,0.44466518,0.2832857,0.11538208,0.39661521,0.25470261,0.29687301,0.08918624,0.87776985,0.11400307,0.54300384,0.33276089,0.20904811,0.1364655,0.62727871,0.25999384,0.07902781,0.52182296,0.48620719,0.06137654,0.46730052,0.1646087,0.55842315,0.14287846,0.27458977,0.2411796,0.23485391,0.25497168,0.04247242,0.74741363,0.28104607,0.10323217,0.17690853,0.45462923,0.76342605,0.32372195,0.15857007,0.29275859,0.06038695,0.35397756,0.1852951,0.36322601,0.57812184,0.39282858,1
0.59646985,0.18572368,0.17554008,0.43463147,0.54108716,0.40222058,0.48790477,0.40810413,0.27877224,0.55845818,0.34307869,0.48580829,0.40040922,0.38223336,0.30361678,0.26051277,0.26384244,0.46645817,0.38751481,0.42473502,0.20496751,0.13824205,0.68118505,0.56372429,0.26282583,0.39186669,0.23111482,0.70825924,0.60542377,0.61408695,0.54404953,0.32773384,0.1924184,0.49407674,0.41921675,0.37957893,0.16656837,0.93654144,0.19035845,0.68975499,0.3373148,0.3151793,0.255776,0.69704561,0.32969998,0.14514364,0.64008664,0.57338055,0.1778139,0.5154143,0.23048241,0.63152146,0.26510352,0.34441176,0.32872015,0.21861425,0.32012064,0.09637473,0.86461832,0.36126376,0.19685245,0.27945804,0.5356752,0.85787565,0.3858495,0.20345549,0.44903823,0.16946035,0.43244304,0.25362142,0.43104845,0.66513613,0.46852313,0
0.55978359,0.18994301,0.18313348,0.40607122,0.48506463,0.32270186,0.47559414,0.28395107,0.27552941,0.49364427,0.32389129,0.47112769,0.35174841,0.30744559,0.25604314,0.22334266,0.28082024,0.52015587,0.36413295,0.37193356,0.17088556,0.1246934,0.61759029,0.5142403,0.30186117,0.31409877,0.15387478,0.62756535,0.5458906,0.5654725,0.47693259,0.27077078,0.18005353,0.44085596,0.35118586,0.3716882,0.10835566,0.88387913,0.16559176,0.62300241,0.30611667,0.24206173,0.19364084,0.65601298,0.25253233,0.05838782,0.57645467,0.5229389,0.05117169,0.45582042,0.16212229,0.57695059,0.20038461,0.3252391,0.2326842,0.14902664,0.23485391,0.07814915,0.82283662,0.30988255,0.12077389,0.26205879,0.48240298,0.83672561,0.32406043,0.18910866,0.36400372,0.06430645,0.37045531,0.22466652,0.3775861,0.65003483,0.41876991,0
0.44541547,0.14173282,0.20383494,0.35549097,0.44375981,0.31959899,0.38762517,0.27028645,0.15173951,0.51176834,0.22065912,0.35927531,0.3634857,0.24582504,0.27945804,0.18868972,0.32986266,0.48654826,0.22888953,0.3151793,0.1119103,0.05430722,0.56071821,0.45810587,0.28194596,0.25060704,0.16946035,0.5970658,0.56913699,0.43969393,0.42300524,0.19843265,0.19882509,0.43325732,0.30283906,0.33387293,0.1246934,0.77896275,0.18225998,0.55050699,0.23423721,0.21584333,0.18994301,0.64849246,0.20794626,0.06137654,0.50165389,0.37876158,0.06137654,0.4166062,0.14287846,0.55870323,0.14570459,0.35860655,0.14957318,0.12976393,0.23638457,0.09081393,0.75755225,0.1956562,0.07184895,0.24029221,0.41957326,0.80822686,0.23638457,0.11944413,0.36618545,0.04247242,0.40410898,0.18784829,0.31959899,0.64506546,0.36593043,1
